2024-03-25 15:06:48,301 - INFO - Epoch 9: Train Loss 0.3506, Train Acc 0.8722, Train F1 0.8713, Test Loss 0.2872, Test Acc 0.9337, Test F1 0.9327
2024-03-25 15:07:40,671 - INFO - Epoch 10: Train Loss 0.2928, Train Acc 0.9042, Train F1 0.9033, Test Loss 0.2475, Test Acc 0.9175, Test F1 0.9181
2024-03-25 15:08:32,491 - INFO - Epoch 11: Train Loss 0.2815, Train Acc 0.8987, Train F1 0.8982, Test Loss 0.3386, Test Acc 0.8336, Test F1 0.8284
2024-03-25 15:09:24,578 - INFO - Epoch 12: Train Loss 0.2563, Train Acc 0.9079, Train F1 0.9075, Test Loss 0.2198, Test Acc 0.9308, Test F1 0.9302
2024-03-25 15:10:17,692 - INFO - Epoch 13: Train Loss 0.2416, Train Acc 0.9157, Train F1 0.9152, Test Loss 0.2234, Test Acc 0.9264, Test F1 0.9261
2024-03-25 15:11:05,362 - INFO - Epoch 14: Train Loss 0.2307, Train Acc 0.9197, Train F1 0.9194, Test Loss 0.2135, Test Acc 0.9381, Test F1 0.9382
2024-03-25 15:11:55,229 - INFO - Epoch 15: Train Loss 0.2255, Train Acc 0.9227, Train F1 0.9221, Test Loss 0.2129, Test Acc 0.9367, Test F1 0.9366
2024-03-25 15:12:42,993 - INFO - Epoch 16: Train Loss 0.3622, Train Acc 0.8530, Train F1 0.8526, Test Loss 0.3142, Test Acc 0.8837, Test F1 0.8809
2024-03-25 15:13:30,751 - INFO - Epoch 17: Train Loss 0.3802, Train Acc 0.8435, Train F1 0.8427, Test Loss 0.5609, Test Acc 0.7482, Test F1 0.7444
2024-03-25 15:14:18,923 - INFO - Epoch 18: Train Loss 0.3149, Train Acc 0.8740, Train F1 0.8732, Test Loss 0.2911, Test Acc 0.9028, Test F1 0.9021
2024-03-25 15:15:06,458 - INFO - Epoch 19: Train Loss 0.4126, Train Acc 0.8287, Train F1 0.8276, Test Loss 0.4514, Test Acc 0.8409, Test F1 0.8398
2024-03-25 15:15:54,468 - INFO - Epoch 20: Train Loss 0.2648, Train Acc 0.8987, Train F1 0.8981, Test Loss 0.1656, Test Acc 0.9337, Test F1 0.9339
